listing_id,category,location,seller_type,posted_days_ago,title,description,price_aed,is_suspicious,suspicious_reason
1549,Laptops,Business Bay,business,11,Asus laptop 32GB/512GB - Good condition,Good condition. Battery good. Includes charger. Available in Business Bay.,3154,0,
1156,Furniture,Deira,individual,5,Bed frame for sale - New,Bed frame in New. Pickup from Deira.,3190,0,
1419,Mobiles,Sharjah,individual,8,Google Model X 512GB Like New,Like New. No issues. Can meet in Sharjah.,1030,0,
1922,Cars,Al Barsha,individual,9,2021 Toyota Land Cruiser 226827km - New,New. Well maintained. Service history available. Located in Al Barsha.,163328,0,
2641,Jobs,Al Barsha,business,2,Generic Model Y 512GB - with box,Used. No issues. Can meet in Al Barsha.,0,0,
1477,Laptops,Bur Dubai,individual,30,Apple MacBook Air 32GB RAM 1024GB SSD - Used,Used. Battery good. Includes charger. Available in Bur Dubai.,1709,0,
2605,Fashion,Deira,individual,24,Nike Model Z 64GB - with box,New. No issues. Can meet in Deira.,728,0,
3269,Fashion,Business Bay,individual,9,H&M Model X 128GB - with box,Used. No issues. Can meet in Business Bay. sale sale sale sale sale sale sale sale,967,1,repeated_words
2471,Services,Dubai Marina,business,30,Other Model Y 256GB - with box,Fair. No issues. Can meet in Dubai Marina.,187,0,
1553,Furniture,JLT,business,20,Coffee table - barely used,Coffee table in Fair. Pickup from JLT.,2115,0,
2202,Services,Deira,business,2,Generic Model Z 256GB - with box,Good condition. No issues. Can meet in Deira.,1377,0,
1390,Services,Abu Dhabi,business,13,Generic Model Y 256GB Fair,Fair. No issues. Can meet in Abu Dhabi.,858,0,
1578,Services,Abu Dhabi,individual,10,Other Model Y 256GB - with box,Fair. No issues. Can meet in Abu Dhabi.,714,0,
3313,Bikes,Downtown Dubai,individual,1,GUARANTEED 🔥 HONDA MODEL Z 128GB USED,Used. No issues. Can meet in Downtown Dubai. offer offer offer offer offer offer offer offer offer offer offer,3388,1,new_listing_fast_post|repeated_words|spam_title_caps
3367,Laptops,JLT,business,13,HP Envy 16GB RAM 512GB SSD - Like New,Like New. Battery good. Includes charger. Available in JLT.,249,1,price_too_low
3266,Apartments,Al Barsha,individual,12,4BR apartment in Al Barsha - Semi-furnished,4 bedroom apartment in Al Barsha. Semi-furnished. Ready to move. Family building. Contact WhatsApp +971563645868 offer offer offer offer offer offer offer offer offer offer offer,2084,1,phone_in_description|price_too_low|repeated_words
1820,Fashion,Deira,individual,0,Adidas Model X 512GB Fair,Fair. No issues. Can meet in Deira.,566,0,
3485,Apartments,Bur Dubai,business,4,1 bedroom apartment for rent in Bur Dubai,1 bedroom apartment in Bur Dubai. Furnished. Ready to move. Family building. Contact WhatsApp +971592675054 Email: hannahbrewer@outlook.com,465,1,email_in_description|phone_in_description|price_too_low
2006,Electronics,Downtown Dubai,individual,12,LG Model Y for sale - Fair,Fair. No issues. Can meet in Downtown Dubai.,2271,0,
2248,Mobiles,Dubai Marina,individual,27,Apple iPhone 13 512GB - with box,Like New. No issues. Can meet in Dubai Marina.,2451,0,
3058,Mobiles,Ajman,business,1,LIMITED OFFER ⚡ APPLE IPHONE 13 FOR SALE - FAIR,Fair. No issues. Can meet in Ajman. Contact WhatsApp +971574465905,1842,1,phone_in_description|spam_title_caps
1664,Jobs,Abu Dhabi,individual,30,Other Model X 256GB New,New. No issues. Can meet in Abu Dhabi.,0,0,
3462,Fashion,Abu Dhabi,business,2,Zara Model Y 64GB Good condition,Good condition. No issues. Can meet in Abu Dhabi. Contact WhatsApp +971516147567 cheap cheap cheap cheap cheap cheap,1202,1,phone_in_description|repeated_words
1142,Electronics,Bur Dubai,individual,18,Bose Model Z 64GB - with box,Good condition. No issues. Can meet in Bur Dubai.,2390,0,
3174,Laptops,Downtown Dubai,individual,9,URGENT SALE ⚡ APPLE MACBOOK PRO FOR SALE - LIKE NEW,Like New. Battery good. Includes charger. Available in Downtown Dubai. Contact WhatsApp +971587491970 Email: beverlyterrell@yahoo.com offer offer offer offer offer offer offer offer offer offer offer,2126,1,email_in_description|phone_in_description|repeated_words|spam_title_caps
2825,Fashion,Downtown Dubai,business,29,GENUINE 📞 NIKE MODEL X 512GB - WITH BOX,New. No issues. Can meet in Downtown Dubai.,443,1,spam_title_caps
1421,Laptops,Deira,business,23,Apple MacBook Air 8GB RAM 1024GB SSD - New,New. Battery good. Includes charger. Available in Deira.,5833,0,
1799,Services,Downtown Dubai,business,8,Generic Model X 128GB - with box,Fair. No issues. Can meet in Downtown Dubai.,1072,0,
1615,Laptops,Dubai Marina,business,6,Lenovo IdeaPad 16GB RAM 512GB SSD - Good condition,Good condition. Battery good. Includes charger. Available in Dubai Marina.,4160,0,
2318,Furniture,Sharjah,business,4,Office chair - Like New,Office chair in Like New. Pickup from Sharjah.,913,0,
1295,Jobs,Business Bay,individual,20,Other Model Y 512GB Fair,Fair. No issues. Can meet in Business Bay.,0,0,
1401,Cars,Abu Dhabi,individual,28,2009 Nissan Patrol 80402km - Like New,Like New. Well maintained. Service history available. Located in Abu Dhabi.,127655,0,
1088,Cars,Bur Dubai,individual,26,2017 Toyota Camry - 170987km,New. Well maintained. Service history available. Located in Bur Dubai.,157214,0,
3035,Jobs,Abu Dhabi,individual,3,GENUINE 📞 GENERIC MODEL Z FOR SALE - NEW,New. No issues. Can meet in Abu Dhabi. original original original original original original original original original original,0,1,repeated_words|spam_title_caps
3459,Cars,Sharjah,individual,4,CHEAP ✅ KIA MODEL X 2020 - USED,Used. Well maintained. Service history available. Located in Sharjah.,23832,1,price_too_low|spam_title_caps
1131,Jobs,Dubai Marina,business,5,Generic Model Z 512GB - with box,New. No issues. Can meet in Dubai Marina.,0,0,
2573,Mobiles,Downtown Dubai,individual,12,Google Model X 128GB Used,Used. No issues. Can meet in Downtown Dubai.,3069,0,
2562,Apartments,Al Barsha,individual,2,1BR apartment in Al Barsha - Furnished,1 bedroom apartment in Al Barsha. Furnished. Ready to move. Family building.,5875,0,
2828,Jobs,Dubai Marina,individual,17,NO SCAM 💯 OTHER MODEL Y 64GB GOOD CONDITION,Good condition. No issues. Can meet in Dubai Marina.,0,1,spam_title_caps
2402,Furniture,Downtown Dubai,business,10,Dining table for sale - New,Dining table in New. Pickup from Downtown Dubai.,1561,0,
3052,Cars,Bur Dubai,individual,0,BEST PRICE 🎉 HONDA MODEL Y 2022 - FAIR,Fair. Well maintained. Service history available. Located in Bur Dubai. Contact WhatsApp +971596847354 sale sale sale sale sale,18874,1,new_listing_fast_post|phone_in_description|price_too_low|repeated_words|spam_title_caps
3167,Services,Business Bay,individual,16,Other Model Z 128GB - with box,Fair. No issues. Can meet in Business Bay. original original original original original,1832,1,repeated_words
3001,Services,Abu Dhabi,business,23,Generic Model X 256GB - with box,Fair. No issues. Can meet in Abu Dhabi.,1499,1,
1724,Apartments,Ajman,individual,30,1BR apartment in Ajman - Furnished,1 bedroom apartment in Ajman. Furnished. Ready to move. Family building.,14517,0,
2314,Services,Sharjah,individual,8,Other Model Z for sale - Like New,Like New. No issues. Can meet in Sharjah.,1695,0,
2767,Electronics,Dubai Marina,individual,30,CALL NOW 🎉 SAMSUNG S23 ULTRA FOR SALE - NEW,New. No issues. Can meet in Dubai Marina.,2965,1,spam_title_caps
1269,Mobiles,Dubai Marina,individual,13,Apple iPhone 14 64GB Like New,Like New. No issues. Can meet in Dubai Marina.,2571,0,
2780,Bikes,Deira,individual,27,GUARANTEED 🚨 KAWASAKI MODEL Y 128GB - WITH BOX,Like New. No issues. Can meet in Deira. Contact WhatsApp +971508269456 original original original original original original original original original original original original,8255,1,phone_in_description|repeated_words|spam_title_caps
3067,Apartments,Downtown Dubai,business,9,1 bedroom apartment for rent in Downtown Dubai,1 bedroom apartment in Downtown Dubai. Furnished. Ready to move. Family building. Email: josephanderson@yahoo.com,567,1,email_in_description|price_too_low
2372,Electronics,Ajman,business,29,Sony Model X 128GB - with box,New. No issues. Can meet in Ajman.,907,0,
1917,Electronics,Business Bay,individual,8,Samsung S23 Ultra 64GB - with box,Fair. No issues. Can meet in Business Bay.,4565,0,
2610,Laptops,Dubai Marina,individual,2,Apple MacBook Air 32GB RAM 1024GB SSD - Like New,Like New. Battery good. Includes charger. Available in Dubai Marina.,6434,0,
2319,Electronics,Abu Dhabi,individual,27,JBL Model X 512GB - with box,New. No issues. Can meet in Abu Dhabi.,1908,0,
3138,Cars,Bur Dubai,individual,14,2016 Kia Model Z 240435km - Used,Used. Well maintained. Service history available. Located in Bur Dubai. Email: theresacochran@yahoo.com,48193,1,email_in_description
3021,Services,Bur Dubai,individual,0,GENUINE ✅ GENERIC MODEL Z 512GB - WITH BOX,Used. No issues. Can meet in Bur Dubai. Contact WhatsApp +971528316857 cheap cheap cheap cheap cheap cheap cheap,314,1,new_listing_fast_post|phone_in_description|repeated_words|spam_title_caps
2593,Fashion,Downtown Dubai,business,5,Adidas Model X for sale - Used,Used. No issues. Can meet in Downtown Dubai.,228,0,
3490,Electronics,Sharjah,individual,0,Sony Model Y 512GB - with box,Like New. No issues. Can meet in Sharjah.,905,1,new_listing_fast_post|price_too_low
1375,Furniture,Business Bay,individual,5,Sofa set - Fair,Sofa set in Fair. Pickup from Business Bay.,2567,0,
1333,Mobiles,Deira,business,15,Samsung Note 20 64GB - with box,New. No issues. Can meet in Deira.,4140,0,
2791,Apartments,JLT,business,4,2 bedroom apartment for rent in JLT,2 bedroom apartment in JLT. Semi-furnished. Ready to move. Family building.,11023,1,
3348,Cars,Sharjah,business,29,PROMOTION 🔥 HONDA MODEL X 2013 - LIKE NEW,Like New. Well maintained. Service history available. Located in Sharjah.,15792,1,price_too_low|spam_title_caps
2118,Apartments,JLT,business,7,3BR apartment in JLT - Unfurnished,3 bedroom apartment in JLT. Unfurnished. Ready to move. Family building.,4688,0,
2442,Furniture,Ajman,individual,24,Bed frame - barely used,Bed frame in Like New. Pickup from Ajman.,2715,0,
1910,Jobs,Al Barsha,business,6,Other Model X 128GB - with box,Fair. No issues. Can meet in Al Barsha.,0,0,
1776,Furniture,Sharjah,business,19,Bed frame for sale - Good condition,Bed frame in Good condition. Pickup from Sharjah.,1852,0,
2743,Services,Downtown Dubai,business,2,Other Model X 512GB Used,Used. No issues. Can meet in Downtown Dubai.,771,0,
1328,Cars,Sharjah,individual,2,Toyota Corolla 2011 - Good condition,Good condition. Well maintained. Service history available. Located in Sharjah.,86447,0,
2342,Cars,Dubai Marina,business,10,2014 BMW 5 Series - 212928km,New. Well maintained. Service history available. Located in Dubai Marina.,136116,0,
1320,Jobs,Sharjah,business,30,Generic Model Z 64GB - with box,Used. No issues. Can meet in Sharjah.,0,0,
3010,Fashion,Dubai Marina,individual,21,Nike Model Y 256GB - with box,Good condition. No issues. Can meet in Dubai Marina.,103,1,
1012,Mobiles,JLT,individual,4,Google Model X for sale - Good condition,Good condition. No issues. Can meet in JLT.,2940,0,
1897,Apartments,Deira,business,26,1BHK in Deira | Semi-furnished,1 bedroom apartment in Deira. Semi-furnished. Ready to move. Family building.,8069,0,
1171,Fashion,Sharjah,business,14,H&M Model X 128GB - with box,Good condition. No issues. Can meet in Sharjah.,313,0,
1260,Furniture,Deira,individual,10,Wardrobe - barely used,Wardrobe in Good condition. Pickup from Deira.,3497,0,
3402,Furniture,JLT,individual,1,BEST PRICE ⚡ DINING TABLE - NEW,Dining table in New. Pickup from JLT. Email: hickmanbarbara@outlook.com urgent urgent urgent urgent urgent urgent urgent urgent urgent,3104,1,email_in_description|new_listing_fast_post|repeated_words|spam_title_caps
1689,Fashion,Business Bay,individual,28,Zara Model Y 512GB - with box,Like New. No issues. Can meet in Business Bay.,185,0,
1901,Electronics,Al Barsha,business,4,Samsung Note 20 64GB Used,Used. No issues. Can meet in Al Barsha.,1859,0,
1258,Services,Business Bay,business,9,Other Model X for sale - Like New,Like New. No issues. Can meet in Business Bay.,1806,0,
1844,Services,Sharjah,business,8,Other Model Y for sale - New,New. No issues. Can meet in Sharjah.,1341,0,
3302,Services,Business Bay,individual,0,LIMITED OFFER ✅ GENERIC MODEL X FOR SALE - GOOD CONDITION,Good condition. No issues. Can meet in Business Bay. Contact WhatsApp +971517832871,1998,1,new_listing_fast_post|phone_in_description|spam_title_caps
1138,Furniture,Al Barsha,individual,30,TV unit - Good condition,TV unit in Good condition. Pickup from Al Barsha.,481,0,
1319,Services,Downtown Dubai,individual,14,Other Model Z 256GB - with box,New. No issues. Can meet in Downtown Dubai.,1967,0,
1653,Furniture,Sharjah,individual,15,Office chair for sale - Like New,Office chair in Like New. Pickup from Sharjah.,1705,0,
3202,Cars,Bur Dubai,individual,9,FREE DELIVERY ⚡ 2017 NISSAN SUNNY - 130956KM,Like New. Well maintained. Service history available. Located in Bur Dubai.,16468,1,price_too_low|spam_title_caps
2814,Mobiles,Abu Dhabi,individual,22,URGENT SALE 📞 SAMSUNG NOTE 20 64GB NEW,New. No issues. Can meet in Abu Dhabi. Contact WhatsApp +971562482766,4366,1,phone_in_description|spam_title_caps
1558,Mobiles,JLT,individual,24,OnePlus Model X 64GB Good condition,Good condition. No issues. Can meet in JLT.,2387,0,
1139,Services,JLT,business,23,Generic Model Z 256GB - with box,Like New. No issues. Can meet in JLT.,300,0,
1112,Mobiles,Sharjah,business,28,Samsung S22 for sale - Fair,Fair. No issues. Can meet in Sharjah.,2906,0,
1531,Furniture,Business Bay,business,17,Wardrobe for sale - Like New,Wardrobe in Like New. Pickup from Business Bay.,1598,0,
1224,Cars,Abu Dhabi,business,6,Honda Model Y 2018 - Good condition,Good condition. Well maintained. Service history available. Located in Abu Dhabi.,147756,0,
1723,Bikes,Sharjah,individual,8,Honda Model X for sale - Good condition,Good condition. No issues. Can meet in Sharjah.,19287,0,
3319,Electronics,Bur Dubai,individual,14,LG Model Y 128GB - with box,Like New. No issues. Can meet in Bur Dubai.,154,1,price_too_low
3136,Fashion,Downtown Dubai,individual,0,Nike Model X 128GB - with box,Like New. No issues. Can meet in Downtown Dubai. Contact WhatsApp +971525537936 Email: sarayoung@gmail.com,1121,1,email_in_description|new_listing_fast_post|phone_in_description
2433,Bikes,Deira,individual,8,Yamaha Model Y 512GB Used,Used. No issues. Can meet in Deira.,8819,0,
1325,Electronics,Al Barsha,individual,8,LG Model X 512GB - with box,Used. No issues. Can meet in Al Barsha.,2702,0,
2323,Bikes,Al Barsha,business,7,Honda Model Y 256GB - with box,New. No issues. Can meet in Al Barsha.,4020,0,
2939,Laptops,Downtown Dubai,individual,3,PROMOTION ✅ APPLE MACBOOK PRO FOR SALE - LIKE NEW,Like New. Battery good. Includes charger. Available in Downtown Dubai. Contact WhatsApp +971507813611,376,1,phone_in_description|price_too_low|spam_title_caps
2458,Services,Bur Dubai,business,7,Other Model Y for sale - Good condition,Good condition. No issues. Can meet in Bur Dubai.,733,0,
2927,Services,Ajman,individual,5,LIMITED OFFER 🚨 GENERIC MODEL Y 64GB - WITH BOX,New. No issues. Can meet in Ajman. Contact WhatsApp +971523364132,1509,1,phone_in_description|spam_title_caps
3248,Cars,Business Bay,individual,0,GUARANTEED ⚡ HONDA MODEL Z 2010 - GOOD CONDITION,Good condition. Well maintained. Service history available. Located in Business Bay.,33921,1,new_listing_fast_post|spam_title_caps
1714,Mobiles,Dubai Marina,business,20,Samsung Note 20 for sale - Used,Used. No issues. Can meet in Dubai Marina.,3026,0,
1846,Laptops,JLT,business,9,Dell XPS 13 16GB RAM 256GB SSD - Good condition,Good condition. Battery good. Includes charger. Available in JLT.,6305,0,
1193,Jobs,Al Barsha,individual,14,Generic Model Z for sale - Fair,Fair. No issues. Can meet in Al Barsha.,0,0,
2925,Cars,Al Barsha,individual,14,CHEAP ✅ 2008 MERCEDES MODEL Y - 196721KM,Fair. Well maintained. Service history available. Located in Al Barsha. Contact WhatsApp +971558626119,70061,1,phone_in_description|spam_title_caps
1573,Bikes,Abu Dhabi,business,19,Suzuki Model X 64GB New,New. No issues. Can meet in Abu Dhabi.,7139,0,
1946,Jobs,Sharjah,business,16,Other Model Z 256GB - with box,Like New. No issues. Can meet in Sharjah.,0,0,
1503,Mobiles,Deira,business,16,Google Model X for sale - Like New,Like New. No issues. Can meet in Deira.,4192,0,
2807,Mobiles,Al Barsha,business,1,Xiaomi Model X 128GB New,New. No issues. Can meet in Al Barsha. Email: jacqueline19@outlook.com,153,1,email_in_description|price_too_low
3407,Fashion,Dubai Marina,individual,26,GENUINE ✅ ADIDAS MODEL Y FOR SALE - USED,Used. No issues. Can meet in Dubai Marina. Email: charlesvaughn@yahoo.com urgent urgent urgent urgent urgent urgent urgent urgent,34,1,email_in_description|repeated_words|spam_title_caps
1645,Bikes,Downtown Dubai,individual,22,Suzuki Model X for sale - New,New. No issues. Can meet in Downtown Dubai.,15598,0,
1003,Jobs,Bur Dubai,individual,4,Generic Model X 512GB Used,Used. No issues. Can meet in Bur Dubai.,0,0,
2777,Furniture,Al Barsha,individual,0,Office chair for sale - Fair,Office chair in Fair. Pickup from Al Barsha. sale sale sale sale sale sale sale sale sale sale sale sale,1120,1,new_listing_fast_post|repeated_words
